order_id,product,city,supplier,price,quantity,order_date,delivery_date,warehouse,transport_cost,discount,customer_rating,returned,payment_method,delivery_status,notes
ORD8493,Mouse,Chennai,unknown,₹35568,5,07-19-2023,19/04/2023,WH3,unknown,ten,4,no,Card,,urgent
ORD8494,Tablet,Bangalore,,15.414k,4,04/11/2023,2023-08-12,WH2,300rs,10,3,No,,,late delivery
ORD8495,Monitor,banglore,Supplier B,₹32723,1,05-20-2023,08-16-2023,,300rs,10,,,Card,Pending,check address
ORD8496,Mobile,banglore,Supplier B,₹30036,9,11-12-2023,09/12/2023,WH2,300,,,No,UPI,delivered,check address
ORD8497,Monitor,Mumbai,,11.261k,16,2023-12-14,2023-05-02,WH1,unknown,15,4,no,UPI,,urgent
ORD8498,Mouse,chen nai,Supplier B,3377 INR,19,2023-02-18,08-13-2023,WH2,unknown,,5,yes,card ,,late delivery
ORD8499,Tablet,banglore,Supplier A,41091,3,2023-12-26,2023-01-22,,200,10,5,YES,,Delivered,
ORD8500,Mobile,hydrabad,,49.994k,3,15/10/2023,2023-06-06,WH3,200,15,4,,Cash,Pending,check address
ORD8501,Monitor,chen nai,Supplier C,2.271k,7,09-23-2023,2023-09-03,,nan,15,2,yes,UPI,Cancelled,check address
ORD8502,Keyboard,delhi,Supplier C,38.788k,18,2023-02-07,10-23-2023,WH1,unknown,0,3,no,Cash,,urgent
ORD8503,Mouse,Hyderabad,Supplier C,46.316k,7,21/08/2023,12-13-2023,,300,ten,5,No,Card,Delivered,urgent
ORD8504,Mouse,Chennai,unknown,₹29419,16,2023-03-22,2023-08-16,WH2,200,5,1,,,Pending,check address
ORD8505,Keyboard,Bangalore,,₹34202,4,08/01/2023,03-17-2023,WH2,300rs,ten,2,,,Cancelled,check address
ORD8506,Monitor,mumbai ,,20.982k,13,08-08-2023,2023-05-05,,100,ten,5,yes,UPI,Cancelled,urgent
ORD8507,Mouse,chen nai,Supplier B,4771 INR,10,13/11/2023,2023-12-19,WH2,100,0,2,yes,UPI,,
ORD8508,Mobile,Mumbai,,₹15873,2,16/10/2023,2023-06-09,WH2,unknown,5,,no,,delivered,late delivery
ORD8509,Monitor,banglore,,42494 INR,19,15/06/2023,2023-06-12,WH1,300,0,3,yes,Cash,Pending,late delivery
ORD8510,Monitor,Delhi,Supplier B,42340 INR,14,03-13-2023,03-20-2023,WH1,nan,15,,,,Delivered,urgent
ORD8511,Tablet,banglore,,19534 INR,6,02-02-2023,08-04-2023,WH1,100,5,,YES,card ,Pending,
ORD8512,Mouse,Bengaluru,,37892,13,09-14-2023,2023-04-21,WH3,300rs,10,2,no,,Delivered,urgent
ORD8513,Mouse,Chennai,Supplier A,13117,12,2023-11-30,30/06/2023,WH3,300rs,15,1,no,Cash,,late delivery
ORD8514,Keyboard,Bengaluru,Supplier B,6602 INR,12,03/10/2023,2023-08-22,WH1,300rs,,2,YES,Card,Pending,check address
ORD8515,Tablet,banglore,Supplier A,16421,12,12/04/2023,2023-06-17,,100,15,,no,Cash,,check address
ORD8516,Tablet,Delhi,unknown,32.674k,11,11-07-2023,09-17-2023,,200,10,5,no,,delivered,late delivery
ORD8517,Mouse,Bengaluru,Supplier B,₹6167,14,2023-12-29,04-01-2023,,300rs,0,1,yes,,Delivered,urgent
ORD8518,Monitor,Bangalore,,6.486k,4,26/07/2023,2023-07-18,WH1,nan,5,,no,Card,delivered,
ORD8519,Tablet,Bengaluru,,29192,13,25/09/2023,2023-10-14,WH3,300,0,3,,card ,Delivered,urgent
ORD8520,Keyboard,Delhi,Supplier A,21.806k,8,02/08/2023,2023-05-03,WH2,300,ten,5,yes,UPI,delivered,check address
ORD8521,Tablet,Bengaluru,Supplier A,10.943k,3,2023-06-13,29/07/2023,,300,0,3,No,Cash,Pending,urgent
ORD8522,Keyboard,chen nai,unknown,5824,14,10/05/2023,2023-12-15,WH1,200,5,,,Cash,Delivered,urgent
ORD8523,Tablet,delhi,unknown,36883 INR,19,2023-11-06,2023-03-13,WH1,300,0,4,No,,,urgent
ORD8524,Keyboard,mumbai ,,1.218k,18,2023-02-11,26/06/2023,WH2,300,ten,5,yes,Cash,Delivered,late delivery
ORD8525,Tablet,banglore,Supplier C,33893 INR,11,09-05-2023,2023-04-30,WH3,100,10,2,,Card,Cancelled,check address
ORD8526,Tablet,chen nai,unknown,14169,13,05-18-2023,2023-02-10,WH3,200,ten,3,yes,card ,Delivered,late delivery
ORD8527,Mobile,mumbai ,,47458,6,04/04/2023,07-13-2023,WH1,200,,2,No,,Delivered,check address
ORD8528,Keyboard,delhi,unknown,46374 INR,18,07/01/2023,2023-05-20,WH2,100,5,,YES,UPI,Cancelled,late delivery
ORD8529,Keyboard,chen nai,Supplier B,10415,1,2023-04-10,2023-07-16,WH3,nan,0,1,no,Card,delivered,
ORD8530,Keyboard,Mumbai,Supplier A,5180,2,24/07/2023,28/07/2023,WH2,300,5,3,YES,UPI,delivered,urgent
ORD8531,Laptop,chen nai,,38928,7,11/03/2023,2023-12-27,WH2,nan,ten,3,YES,Cash,Delivered,
ORD8532,Tablet,Bangalore,unknown,20154,5,2023-05-14,11-16-2023,WH1,100,0,1,yes,Cash,delivered,late delivery
ORD8533,Keyboard,Delhi,Supplier A,33.609k,19,16/04/2023,21/08/2023,WH2,100,10,1,yes,card ,Cancelled,urgent
ORD8534,Mouse,banglore,Supplier C,₹10766,2,11-04-2023,2023-01-21,WH2,100,15,1,no,UPI,,urgent
ORD8535,Laptop,Chennai,unknown,31058 INR,3,04-01-2023,25/05/2023,WH2,100,,,YES,Card,delivered,urgent
ORD8536,Mobile,mumbai ,,2942 INR,10,2023-01-08,2023-10-31,,unknown,,1,,UPI,Delivered,check address
ORD8537,Keyboard,Bengaluru,Supplier B,12.532k,10,15/07/2023,2023-11-20,WH2,300rs,5,4,yes,UPI,,
ORD8538,Keyboard,banglore,Supplier A,21841,8,09-09-2023,2023-05-13,WH2,100,,3,YES,UPI,,urgent
ORD8539,Laptop,Chennai,Supplier A,44374,9,2023-09-04,2023-07-25,WH1,nan,0,,No,UPI,,urgent
ORD8540,Tablet,delhi,Supplier B,₹30876,2,15/09/2023,2023-05-06,WH3,100,ten,,yes,Cash,Delivered,check address
ORD8541,Mouse,chen nai,,2254,3,2023-10-04,26/11/2023,WH3,nan,10,4,no,card ,,late delivery
ORD8542,Mobile,Chennai,Supplier C,34755 INR,16,12-01-2023,05-03-2023,WH2,100,ten,4,YES,Card,Cancelled,check address
ORD8543,Keyboard,hydrabad,Supplier B,15923 INR,4,2023-06-18,2023-02-16,WH1,100,10,2,yes,,,check address
ORD8544,Tablet,Mumbai,Supplier C,32682,6,2023-10-08,10-03-2023,WH1,300rs,ten,3,no,Cash,Cancelled,check address
ORD8545,Mouse,banglore,,₹41879,13,08-04-2023,02-14-2023,WH2,100,5,3,no,Cash,Delivered,late delivery
ORD8546,Mouse,banglore,unknown,25.339k,6,2023-01-06,12-27-2023,WH2,300,0,,No,Card,Delivered,
ORD8547,Mobile,banglore,unknown,48592,10,06-02-2023,2023-02-09,WH3,300rs,,3,no,Card,Delivered,check address
ORD8548,Monitor,hydrabad,,45.861k,17,11/01/2023,2023-03-16,WH3,300rs,0,3,yes,card ,,
ORD8549,Mouse,Delhi,Supplier C,47.508k,8,2023-07-04,12/09/2023,WH3,300,,1,yes,,delivered,check address
ORD8550,Monitor,delhi,Supplier B,14.118k,9,2023-05-27,28/07/2023,WH2,unknown,0,5,,Cash,delivered,check address
ORD8551,Mouse,Delhi,,45679,2,10-23-2023,2023-02-09,WH3,300rs,,2,YES,card ,,urgent
ORD8552,Mobile,banglore,,₹48769,17,05/02/2023,2023-03-09,WH1,100,,2,YES,Cash,Pending,urgent
ORD8553,Laptop,Mumbai,unknown,43277,11,03/03/2023,03-31-2023,,300,10,1,No,card ,Pending,
ORD8554,Mobile,Bengaluru,Supplier B,35139 INR,18,2023-01-28,17/06/2023,,100,15,4,YES,card ,Cancelled,late delivery
ORD8555,Mobile,hydrabad,unknown,14163 INR,3,2023-06-15,2023-02-23,,300rs,15,5,no,,delivered,
ORD8556,Laptop,Mumbai,Supplier C,34128,9,2023-10-22,2023-05-19,WH1,200,ten,2,yes,UPI,,urgent
ORD8557,Laptop,mumbai ,Supplier C,9.104k,8,12/06/2023,12-31-2023,,300,5,4,no,Cash,Delivered,check address
ORD8558,Tablet,delhi,Supplier A,15186 INR,7,2023-07-21,09/11/2023,WH2,nan,ten,3,YES,card ,delivered,urgent
ORD8559,Mouse,chen nai,,₹9549,7,2023-08-29,2023-09-09,WH2,300rs,15,,,card ,,late delivery
ORD8560,Tablet,hydrabad,Supplier B,33262,8,2023-01-01,02/09/2023,,200,5,5,YES,Card,Pending,check address
ORD8561,Laptop,banglore,Supplier B,31078 INR,5,2023-08-14,22/09/2023,,300rs,10,5,No,UPI,Pending,check address
ORD8562,Monitor,Chennai,unknown,25168 INR,3,2023-08-16,03-17-2023,WH3,100,5,,yes,Card,Pending,check address
ORD8563,Monitor,Bengaluru,unknown,29466 INR,19,23/04/2023,10-29-2023,WH1,unknown,15,3,no,UPI,Cancelled,check address
ORD8564,Mobile,chen nai,Supplier B,₹36551,2,01/02/2023,12-28-2023,WH3,unknown,,2,YES,,,urgent
ORD8565,Keyboard,Hyderabad,unknown,33831,14,2023-07-30,23/05/2023,WH1,100,5,5,yes,,,
ORD8566,Mobile,Mumbai,Supplier A,19612,2,08-23-2023,2023-11-20,WH3,unknown,15,1,no,Card,Delivered,
ORD8567,Mobile,Bengaluru,,₹37617,10,2023-02-25,26/02/2023,WH2,100,15,1,YES,Card,,
ORD8568,Keyboard,Hyderabad,Supplier A,23716 INR,10,04-28-2023,06-11-2023,WH1,200,,1,YES,UPI,Delivered,
ORD8569,Mouse,Delhi,Supplier C,32926 INR,17,2023-08-11,09-03-2023,,100,0,,YES,UPI,Pending,check address
ORD8570,Laptop,Hyderabad,Supplier B,4938 INR,2,2023-06-18,2023-11-18,WH1,300rs,15,5,No,Card,delivered,check address
ORD8571,Monitor,chen nai,Supplier A,42539,1,18/04/2023,17/01/2023,WH1,300rs,10,2,No,Card,Pending,
ORD8572,Mobile,delhi,Supplier A,₹23697,18,26/11/2023,2023-06-22,WH3,unknown,ten,,no,card ,,
ORD8573,Keyboard,Mumbai,unknown,13609 INR,4,25/02/2023,16/11/2023,,300rs,,4,no,Cash,Delivered,late delivery
ORD8574,Tablet,Bengaluru,unknown,14483 INR,1,2023-12-12,22/04/2023,WH3,300,0,2,yes,Card,Pending,urgent
ORD8575,Mobile,Hyderabad,unknown,11.523k,17,21/06/2023,10-20-2023,,300rs,,4,,UPI,,check address
ORD8576,Monitor,Mumbai,Supplier C,27989,3,2023-06-22,28/12/2023,WH3,100,ten,5,yes,card ,,check address
ORD8577,Laptop,Bengaluru,Supplier A,35926,2,09-01-2023,2023-12-16,,300,5,3,,,Delivered,late delivery
ORD8578,Mobile,Bengaluru,,₹45729,18,18/09/2023,2023-02-16,WH1,300,15,4,YES,,Cancelled,late delivery
ORD8579,Mobile,chen nai,unknown,₹40164,4,09-11-2023,23/09/2023,WH2,300,15,4,YES,,delivered,late delivery
ORD8580,Mouse,Mumbai,Supplier C,3.283k,3,2023-02-03,2023-11-19,,300,,2,yes,card ,Cancelled,urgent
ORD8581,Keyboard,chen nai,Supplier C,7236,12,10-26-2023,03-06-2023,WH3,unknown,5,5,No,Card,Pending,check address
ORD8582,Tablet,Hyderabad,unknown,41.577k,16,2023-05-25,2023-03-20,WH1,200,ten,2,No,Cash,Cancelled,late delivery
ORD8583,Tablet,mumbai ,Supplier B,45726,11,2023-11-04,2023-04-22,WH3,unknown,,5,no,,Delivered,late delivery
ORD8584,Laptop,delhi,Supplier A,₹4105,10,2023-08-03,08-01-2023,WH1,300rs,10,4,no,Card,delivered,
ORD8585,Monitor,mumbai ,unknown,₹37320,19,2023-10-14,11-14-2023,WH1,200,15,3,yes,,Cancelled,
ORD8586,Laptop,Bangalore,,20859 INR,10,2023-11-25,2023-06-28,,unknown,15,,No,,Cancelled,check address
ORD8587,Mobile,banglore,Supplier A,2.838k,3,2023-04-28,18/05/2023,WH3,nan,10,5,YES,,delivered,late delivery
ORD8588,Mobile,hydrabad,Supplier C,25797 INR,6,2023-06-09,07-24-2023,WH1,200,0,4,YES,UPI,Pending,late delivery
ORD8589,Tablet,mumbai ,,25.437k,14,2023-03-20,2023-09-29,WH3,unknown,ten,,No,card ,Delivered,check address
ORD8590,Monitor,Delhi,Supplier A,18279 INR,12,08-14-2023,2023-12-10,WH1,unknown,15,,yes,card ,delivered,check address
ORD8591,Keyboard,delhi,,6913,8,05-26-2023,23/05/2023,,300,ten,3,no,UPI,Pending,urgent
ORD8592,Monitor,banglore,Supplier C,₹49640,2,2023-10-21,15/03/2023,WH2,300rs,,2,yes,,delivered,late delivery
ORD8593,Mobile,Hyderabad,unknown,26560 INR,9,2023-09-12,2023-06-29,WH2,unknown,0,2,No,card ,Delivered,
ORD8594,Keyboard,chen nai,,27.208k,14,15/08/2023,13/03/2023,WH2,300rs,0,5,yes,card ,Delivered,urgent
ORD8595,Monitor,Delhi,unknown,36658 INR,1,2023-03-31,2023-12-17,WH2,100,,5,No,card ,Cancelled,urgent
ORD8596,Monitor,banglore,Supplier C,48355 INR,3,2023-06-29,27/06/2023,,unknown,ten,5,yes,,Cancelled,urgent
ORD8597,Keyboard,banglore,Supplier C,₹44003,6,2023-08-01,2023-08-16,,200,10,2,,,,check address
ORD8598,Mobile,Bengaluru,,49491 INR,13,10-02-2023,2023-12-05,,300rs,0,5,YES,card ,,urgent
ORD8599,Monitor,Bangalore,,₹15646,11,07/04/2023,08-28-2023,WH3,nan,15,4,,Cash,Cancelled,urgent
ORD8600,Keyboard,chen nai,Supplier C,22061,15,2023-09-05,2023-05-05,WH1,nan,5,,No,Card,Delivered,late delivery
ORD8601,Mouse,Hyderabad,,41214,18,2023-01-29,07/10/2023,WH1,unknown,0,1,YES,Card,Pending,urgent
ORD8602,Mouse,hydrabad,,₹45597,19,05/05/2023,01-21-2023,WH2,200,10,1,,,Cancelled,late delivery
ORD8603,Mobile,Mumbai,,₹23873,19,2023-02-21,2023-09-21,WH2,unknown,,5,yes,Cash,,late delivery
ORD8604,Keyboard,mumbai ,,4458 INR,6,07/02/2023,31/03/2023,WH1,unknown,15,4,yes,Cash,Delivered,late delivery
ORD8605,Mouse,delhi,Supplier A,₹38165,15,21/09/2023,10-25-2023,WH1,100,5,4,YES,Cash,delivered,late delivery
ORD8606,Keyboard,Bangalore,Supplier C,23267,14,12-23-2023,2023-05-25,WH1,unknown,0,4,No,UPI,Cancelled,
ORD8607,Monitor,Bengaluru,Supplier C,15582,5,08-01-2023,07-18-2023,,unknown,10,,,UPI,Cancelled,check address
ORD8608,Mobile,Bengaluru,Supplier B,₹33389,11,10-14-2023,2023-04-06,,nan,5,3,No,card ,Pending,
ORD8609,Mouse,banglore,unknown,15823,13,05-31-2023,2023-09-05,,100,5,,yes,Cash,Delivered,urgent
ORD8610,Monitor,Chennai,Supplier B,₹41856,13,05-15-2023,2023-05-04,WH2,200,15,4,no,Card,Pending,check address
ORD8611,Laptop,mumbai ,,8406 INR,4,17/02/2023,17/04/2023,,unknown,15,2,no,UPI,delivered,check address
ORD8612,Laptop,Bangalore,,31.619k,9,04-03-2023,2023-01-06,WH1,300rs,0,2,No,,Delivered,
ORD8613,Mobile,banglore,Supplier A,8071,13,2023-11-22,2023-09-19,WH2,100,0,4,yes,,Pending,urgent
ORD8614,Mouse,Bangalore,Supplier A,22.852k,8,11/07/2023,07-07-2023,WH2,unknown,5,1,yes,Cash,delivered,late delivery
ORD8615,Mouse,Delhi,Supplier A,46846,11,11/12/2023,2023-12-20,,nan,10,3,no,card ,delivered,late delivery
ORD8616,Mouse,chen nai,Supplier A,49.872k,19,2023-06-24,2023-08-11,WH2,100,5,,no,Cash,Cancelled,check address
ORD8617,Keyboard,hydrabad,Supplier A,38775 INR,1,2023-02-09,06-26-2023,WH1,300rs,ten,2,,,Delivered,late delivery
ORD8618,Monitor,delhi,Supplier A,43.335k,9,2023-09-28,2023-08-04,WH2,unknown,10,2,,,delivered,late delivery
ORD8619,Mouse,mumbai ,Supplier A,23.681k,2,2023-01-31,12/06/2023,WH3,300rs,15,2,no,card ,Pending,urgent
ORD8620,Monitor,Bengaluru,Supplier A,43.493k,4,2023-06-25,09-03-2023,WH1,nan,10,,No,UPI,Delivered,urgent
ORD8621,Mobile,Chennai,Supplier A,₹11144,4,06-17-2023,2023-10-20,WH1,100,10,3,YES,card ,delivered,urgent
ORD8622,Mouse,Hyderabad,Supplier C,45.217k,1,2023-08-09,2023-12-18,,100,15,4,yes,Card,Cancelled,check address
ORD8623,Mobile,Mumbai,Supplier A,₹12183,18,2023-01-13,2023-07-07,WH1,300,,3,yes,,,urgent
ORD8624,Mouse,chen nai,unknown,22074 INR,14,2023-12-11,16/03/2023,WH1,nan,ten,4,yes,Card,,urgent
ORD8625,Laptop,mumbai ,Supplier A,₹20880,13,2023-01-19,05-08-2023,WH2,100,5,5,,,,
ORD8626,Tablet,Delhi,,13349 INR,8,2023-03-16,2023-05-11,WH3,200,0,2,no,,delivered,late delivery
ORD8627,Mobile,mumbai ,,28.493k,6,2023-12-23,12-13-2023,WH2,300,10,,,Cash,delivered,urgent
ORD8628,Mouse,Hyderabad,Supplier A,₹24610,17,2023-08-14,14/09/2023,WH3,nan,0,1,no,,Pending,check address
ORD8629,Tablet,hydrabad,Supplier A,10.357k,11,05-06-2023,03-11-2023,WH1,300rs,ten,3,No,,,
ORD8630,Mobile,delhi,,5561,15,2023-01-04,24/08/2023,WH2,nan,0,,,,,
ORD8631,Keyboard,delhi,unknown,30844,7,02/03/2023,2023-01-05,WH2,200,5,3,no,,Delivered,
ORD8632,Mouse,Bangalore,Supplier B,8614,8,13/05/2023,2023-04-08,,200,,,No,Cash,Delivered,
ORD8633,Keyboard,banglore,Supplier C,3.358k,11,10-25-2023,04-02-2023,WH2,300rs,,2,,Cash,delivered,urgent
ORD8634,Laptop,delhi,,32805 INR,2,2023-01-05,23/07/2023,WH3,300rs,ten,2,yes,Card,delivered,
ORD8635,Mouse,Chennai,Supplier A,12.43k,11,24/11/2023,24/07/2023,WH3,300rs,ten,,No,Card,Cancelled,urgent
ORD8636,Laptop,Mumbai,Supplier C,₹17041,14,17/08/2023,16/11/2023,WH1,300,,1,,Card,,check address
ORD8637,Tablet,Delhi,Supplier A,46871 INR,13,09/06/2023,2023-03-23,,200,,1,no,card ,,urgent
ORD8638,Mobile,hydrabad,Supplier B,27726 INR,8,2023-01-28,2023-12-16,,300rs,15,2,yes,Cash,delivered,
ORD8639,Monitor,Hyderabad,Supplier B,11.267k,12,09-30-2023,2023-05-03,WH2,200,0,,no,Cash,Pending,urgent
ORD8640,Laptop,Bengaluru,,12859 INR,9,2023-04-16,03-14-2023,WH1,300,0,4,YES,UPI,Delivered,check address
ORD8641,Monitor,delhi,Supplier C,46563,10,2023-09-10,31/10/2023,WH3,unknown,ten,2,YES,UPI,,check address
ORD8642,Monitor,hydrabad,Supplier C,₹11373,11,2023-03-11,01/03/2023,,300,ten,1,,UPI,Pending,
ORD8643,Mobile,Bengaluru,Supplier B,25634,11,2023-09-05,30/09/2023,WH1,unknown,ten,2,No,Card,Delivered,
ORD8644,Tablet,hydrabad,Supplier A,8257,16,04-06-2023,09-03-2023,WH2,200,15,1,No,,Cancelled,urgent
ORD8645,Mobile,delhi,,₹23597,18,2023-04-24,06-12-2023,,300rs,5,5,,card ,delivered,urgent
ORD8646,Mouse,hydrabad,unknown,43918 INR,9,2023-04-03,2023-09-10,WH2,unknown,10,4,,Cash,Pending,late delivery
ORD8647,Laptop,hydrabad,Supplier B,42144,3,2023-05-21,04-27-2023,WH3,nan,,,yes,Card,Delivered,late delivery
ORD8648,Monitor,Chennai,Supplier B,₹24989,4,2023-03-23,2023-02-26,WH3,100,,1,no,card ,delivered,check address
ORD8649,Mobile,Bengaluru,,₹20003,19,2023-02-18,2023-04-04,WH1,200,15,,no,Cash,delivered,
ORD8650,Mobile,banglore,Supplier A,31169 INR,10,11-08-2023,19/03/2023,WH2,unknown,,3,YES,card ,,urgent
ORD8651,Mobile,Delhi,Supplier C,₹43640,13,2023-06-26,11-09-2023,WH1,300,15,3,YES,card ,Delivered,check address
ORD8652,Laptop,Mumbai,Supplier B,48271 INR,1,2023-01-11,2023-07-24,WH3,300rs,10,,,Cash,delivered,check address
ORD8653,Tablet,Chennai,,17.961k,12,02-12-2023,01-28-2023,,unknown,0,4,No,card ,,urgent
ORD8654,Mobile,banglore,,₹13146,11,2023-01-22,01-12-2023,WH3,100,,4,No,UPI,delivered,check address
ORD8655,Laptop,Mumbai,,46.237k,5,15/10/2023,05-04-2023,WH1,200,5,3,yes,UPI,Delivered,check address
ORD8656,Monitor,banglore,Supplier C,42.03k,2,26/06/2023,12/06/2023,WH2,nan,15,,YES,card ,delivered,urgent
ORD8657,Mouse,banglore,Supplier B,₹1555,17,01/12/2023,06/12/2023,WH3,nan,ten,,yes,Card,Cancelled,late delivery
ORD8658,Keyboard,banglore,,43.178k,17,2023-02-04,12-07-2023,WH1,300,10,,no,,Cancelled,late delivery
ORD8659,Laptop,Bangalore,Supplier C,₹4640,15,2023-03-21,2023-10-27,WH2,300,5,,,Cash,Cancelled,
ORD8660,Keyboard,Mumbai,Supplier A,47.136k,4,02-24-2023,20/03/2023,WH1,300,0,,No,Card,Cancelled,urgent
ORD8661,Mobile,banglore,unknown,2912,11,20/10/2023,2023-02-27,WH3,200,5,5,YES,,Pending,
ORD8662,Mobile,chen nai,Supplier B,20.114k,1,16/07/2023,06-07-2023,WH2,nan,15,5,YES,Cash,delivered,
ORD8663,Laptop,chen nai,Supplier C,39.187k,10,16/09/2023,15/11/2023,WH3,nan,,1,,,delivered,
ORD8664,Keyboard,hydrabad,unknown,24.922k,18,06-21-2023,2023-10-05,WH3,300,0,4,,Cash,delivered,late delivery
ORD8665,Mobile,hydrabad,unknown,49210,15,2023-04-08,2023-06-25,WH3,300,15,3,YES,UPI,delivered,late delivery
ORD8666,Monitor,delhi,Supplier C,30500,19,11-04-2023,03-31-2023,WH3,300rs,10,,YES,Card,,
ORD8667,Tablet,Delhi,Supplier C,15.429k,4,11/08/2023,04-25-2023,WH3,nan,5,,No,,Pending,late delivery
ORD8668,Tablet,Bengaluru,Supplier C,₹37684,6,04-18-2023,2023-02-02,WH1,300,5,4,No,UPI,delivered,urgent
ORD8669,Mobile,delhi,,14687,2,11-20-2023,19/06/2023,,300,0,3,,Card,,late delivery
ORD8670,Keyboard,Bangalore,Supplier A,₹24712,13,2023-03-29,2023-03-03,,300,0,3,no,card ,Pending,urgent
ORD8671,Mouse,chen nai,,₹15837,2,2023-05-04,04/02/2023,WH3,unknown,10,1,no,Card,,urgent
ORD8672,Mobile,Mumbai,unknown,₹49239,13,11-18-2023,19/12/2023,WH3,300rs,10,4,,Card,Cancelled,check address
ORD8673,Mouse,Delhi,unknown,₹13865,15,2023-11-28,24/04/2023,WH3,nan,0,5,,UPI,Cancelled,check address
ORD8674,Mouse,Delhi,unknown,45.653k,18,09-13-2023,11/01/2023,WH2,nan,15,4,yes,UPI,,urgent
ORD8675,Keyboard,hydrabad,Supplier C,13919 INR,11,2023-06-24,2023-09-01,WH3,nan,15,3,no,,delivered,late delivery
ORD8676,Mouse,Bengaluru,Supplier B,₹36094,5,21/11/2023,2023-10-08,WH2,300rs,0,5,YES,,Pending,
ORD8677,Monitor,Mumbai,,36.569k,14,2023-06-25,2023-09-13,WH1,200,5,3,yes,card ,Delivered,
ORD8678,Keyboard,hydrabad,Supplier B,22936,16,26/11/2023,07/01/2023,,300rs,ten,4,yes,UPI,,urgent
ORD8679,Mobile,Hyderabad,Supplier A,₹49787,14,01-03-2023,08-28-2023,WH3,unknown,,3,,UPI,,late delivery
ORD8680,Monitor,Bengaluru,Supplier A,31961 INR,9,2023-03-02,28/03/2023,,100,10,,No,Card,,late delivery
ORD8681,Laptop,Delhi,,47301 INR,6,2023-06-17,26/12/2023,WH1,unknown,15,2,yes,Card,delivered,late delivery
ORD8682,Tablet,Bangalore,unknown,12022 INR,9,06-24-2023,28/02/2023,,300rs,,5,,card ,,urgent
ORD8683,Mobile,Chennai,Supplier A,₹16297,5,17/10/2023,2023-04-15,WH1,100,5,,yes,Card,Delivered,check address
ORD8684,Mobile,Chennai,Supplier B,18368,11,2023-07-04,2023-01-21,WH3,unknown,10,1,No,Card,Cancelled,check address
ORD8685,Mobile,chen nai,Supplier B,21483 INR,12,2023-07-28,03-28-2023,WH1,300,15,2,,,Cancelled,urgent
ORD8686,Monitor,Delhi,Supplier C,7463 INR,17,2023-05-30,07-08-2023,WH3,100,15,,No,card ,Pending,late delivery
ORD8687,Laptop,Bangalore,unknown,14632 INR,6,08-12-2023,2023-05-11,,300rs,5,3,No,,Pending,check address
ORD8688,Keyboard,Bengaluru,Supplier C,30703,6,2023-09-15,2023-07-28,WH1,200,5,4,YES,card ,Cancelled,check address
ORD8689,Laptop,Bangalore,,18.407k,15,23/10/2023,2023-05-11,WH2,nan,15,3,No,,Delivered,
ORD8690,Monitor,mumbai ,Supplier A,47.221k,17,2023-03-24,2023-04-11,WH2,300rs,15,1,No,,Delivered,urgent
ORD8691,Mobile,Bengaluru,Supplier C,₹46834,3,24/11/2023,2023-01-23,WH2,nan,,4,No,card ,delivered,
ORD8692,Tablet,banglore,Supplier C,42.239k,19,12/10/2023,2023-08-16,WH3,unknown,5,5,no,Card,Cancelled,late delivery
ORD8693,Mobile,Bengaluru,,18.495k,2,01-18-2023,2023-06-28,WH1,100,ten,5,YES,Cash,Cancelled,
ORD8694,Keyboard,chen nai,Supplier B,26.759k,9,11-21-2023,2023-04-09,WH2,300,5,3,no,UPI,Pending,urgent
ORD8695,Mouse,hydrabad,Supplier B,22.464k,9,03-05-2023,2023-08-06,WH3,300,,2,No,card ,delivered,urgent
ORD8696,Tablet,Chennai,,₹21326,7,30/12/2023,2023-11-23,WH2,300rs,5,4,no,Cash,Cancelled,
ORD8697,Mobile,Bengaluru,Supplier B,34039,16,2023-12-22,08-18-2023,,100,0,,,,Pending,urgent
ORD8698,Tablet,hydrabad,,45939 INR,6,2023-05-01,21/09/2023,,100,10,2,no,Card,Pending,late delivery
ORD8699,Mouse,banglore,Supplier B,11533,9,07-17-2023,2023-10-10,,nan,0,3,,,Pending,
ORD8700,Laptop,mumbai ,,13158,13,17/06/2023,2023-09-20,WH2,unknown,ten,,yes,card ,Pending,late delivery
ORD8701,Monitor,Bangalore,Supplier B,21398 INR,2,2023-04-01,11/08/2023,WH3,unknown,5,,YES,Cash,Delivered,urgent
ORD8702,Mobile,Mumbai,Supplier C,₹41910,14,02-07-2023,2023-05-15,WH2,100,,4,no,,,
ORD8703,Keyboard,Chennai,Supplier C,₹17149,5,2023-04-18,15/02/2023,WH3,200,15,5,yes,Card,Pending,urgent
ORD8704,Laptop,Bangalore,Supplier B,38.711k,11,04-27-2023,2023-10-29,WH2,300,5,5,No,card ,Delivered,
ORD8705,Mobile,mumbai ,,18152 INR,15,02-05-2023,2023-01-04,WH3,unknown,15,3,,card ,,late delivery
ORD8706,Laptop,Mumbai,Supplier C,31.772k,6,30/07/2023,2023-03-07,WH2,200,10,4,no,,Delivered,check address
ORD8707,Keyboard,Delhi,Supplier A,45.735k,6,07/12/2023,12-05-2023,WH1,unknown,0,,yes,Card,,check address
ORD8708,Mobile,delhi,Supplier B,28307,16,06-09-2023,2023-06-08,WH1,200,10,3,yes,card ,Delivered,
ORD8709,Mouse,chen nai,Supplier A,₹6166,4,05/09/2023,2023-02-22,WH3,nan,15,5,YES,card ,delivered,
